log_r,h,rssi_dbm,phase_rad,log_f
1.1882329546,-0.2588989392,0.0514469308,-1.7271208502,-0.2124430228
1.1882329546,-0.2588989392,0.0514469308,-1.6290713508,-0.2124430228
1.1882329546,-0.26245886,2.0469016525,-1.0211644545,1.9722425143
1.1882329546,-0.2626816708,1.5480379721,1.5085126301,1.2715210723
1.1882329546,-0.2626816708,0.2177348243,0.1946493381,-0.8536664501
1.1882329546,-0.2626816708,1.3817500786,-1.3545327525,1.0605637035
1.1882329546,-0.2629429533,0.3840227177,-1.1780436536,-0.5682865055
1.1882329546,-0.2629429533,1.880613759,-0.3544278586,1.7624236099
1.1882329546,-0.2645728112,1.2154621851,-1.0799941542,0.990168202
1.1882329546,-0.2645728112,1.2154621851,-1.2957030529,0.990168202
1.1882329546,-0.2645728112,0.7165985047,-0.9035050552,-0.6395725991
1.1882329546,-0.2626816708,2.0469016525,0.3515285371,1.6223553823
1.1882329546,-0.2626816708,0.7165985047,-0.5309169575,-0.7108979256
1.1882329546,-0.2630390487,2.0469016525,0.6260671354,1.5522644585
1.1882329546,-0.2634928201,2.0469016525,0.528017636,1.5522644585
1.1882329546,-0.2626816708,0.5503106112,-0.1387189599,-0.7822625282
1.1888188567,-0.2688182665,0.5503106112,-1.7271208502,-0.1413914229
1.1888188567,-0.2688182665,0.5503106112,1.7438314286,-0.1413914229
1.1882329546,-0.2908729764,1.880613759,0.9594354334,1.4119687858
1.1882329546,-0.2908729764,0.7165985047,1.194754232,0.0005950224
1.1882329546,-0.3010367661,0.7165985047,1.1359245323,0.0005950224
1.188817021,-0.3498152846,1.880613759,0.861385934,1.4821356067
1.188817021,-0.3498152846,1.880613759,0.9202156336,1.4821356067
1.1885182556,-0.3698298931,0.5503106112,1.351633431,-0.0703787554
1.1887399232,-0.4256501897,1.7143258656,-0.3544278586,1.8324009955
1.1884191911,-0.4433970621,1.0491742916,-1.4133624521,1.130920988
-0.4104190796,1.142662241,-1.278856217,-0.8446753556,-0.2835335978
-0.4104190796,1.142662241,-1.278856217,-1.1780436536,-0.2835335978
1.1888504575,-0.5736253426,0.8828863982,-1.4525822519,1.2012400972
1.1888504575,-0.5837946976,0.8828863982,1.685001729,1.2012400972
1.1888504575,-0.6137119968,1.880613759,0.2534790377,1.6924084191
-0.4103625225,1.0671850171,-1.1125683236,-0.6289664569,-0.3546631907
-0.4103625225,1.0536791718,-1.1125683236,-0.5701367573,-0.3546631907
1.1888504575,-0.650806909,1.3817500786,1.7438314286,1.3417639548
-0.4103625225,0.974115304,-1.278856217,0.9594354334,0.5669903078
-0.4103625225,0.974115304,-0.9462804301,0.1358196384,-0.4970396016
-0.4103625225,0.9492569834,-0.9462804301,0.3515285371,-0.4970396016
-0.4103625225,0.9492569834,-1.9440077909,0.8025562344,-1.3545984955
-0.4103625225,0.9492569834,-1.9440077909,1.0770948327,-1.3545984955
-0.4103625225,0.9492569834,-1.278856217,-0.7466258562,-0.2124430228
-0.4103625225,0.9709938189,-1.1125683236,0.4691879364,-0.5682865055
-0.4103625225,0.9799592089,-1.611432004,-1.5702416512,0.2132834426
-0.4103625225,0.9788487978,-1.278856217,0.6848968351,-0.6395725991
1.1888504575,-0.7191266495,1.880613759,0.4103582368,1.6223553823
-0.4103625225,0.9762791097,-1.4451441105,-1.3545327525,0.3548820526
-0.4103625225,0.9735220564,-0.9462804301,-0.3544278586,-0.4258318443
-0.4103625225,0.9735220564,-0.9462804301,0.1946493381,-0.4258318443
-0.4103625225,0.9735220564,-1.7777198975,1.2928037314,-1.4263185388
-0.4103625225,0.974299746,-1.7777198975,1.4104631307,-1.4263185388
-0.4103625225,0.974299746,-1.7777198975,1.351633431,-0.7108979256
1.1888504575,-0.7220832013,1.7143258656,0.8025562344,1.5522644585
-0.4103625225,0.9716227486,-1.611432004,1.7438314286,0.1424260789
-0.4103625225,0.9716227486,-1.611432004,1.2928037314,-1.4980782942
-0.4103625225,0.9713766976,-1.611432004,1.4692928303,-1.4980782942
-0.4103625225,0.9713766976,-1.278856217,0.9202156336,0.6376159853
-0.4103625225,0.9749241822,-1.4451441105,-0.8446753556,-0.1413914229
1.1888504575,-0.7206547729,1.3817500786,1.351633431,1.4119687858
-0.4103625225,0.9733031807,-1.7777198975,-1.2957030529,0.0005950224
-0.4103625225,0.9732680634,-1.7777198975,-1.1388238538,0.0005950224
1.1888504575,-0.7221376958,1.7143258656,0.9202156336,1.4821356067
1.1888504575,-0.7221376958,1.7143258656,1.194754232,1.4821356067
-0.4103625225,0.9732680634,-1.611432004,-1.1388238538,-0.0703787554
-0.4095539375,0.9621318334,-1.7777198975,-1.7271208502,0.2841020864
-0.4092107239,0.9315882526,-1.1125683236,-0.8054555558,-0.2835335978
-0.4092107239,0.9237025915,-1.278856217,1.194754232,0.4963261212
-0.4092107239,0.9237025915,-1.278856217,1.2339740317,0.4963261212
-0.4103625225,0.8602027579,-1.278856217,-1.0211644545,0.071529953
-0.4103625225,0.8083447372,-1.278856217,-1.0799941542,0.071529953
-0.4103625225,0.8083447372,-0.9462804301,-0.1975486595,-0.3546631907
-0.4092107239,0.7456476319,-1.278856217,1.5085126301,0.4256233835
-0.4092107239,0.7456476319,-1.278856217,1.194754232,0.4256233835
-0.4092107239,0.7456476319,-1.9440077909,0.9594354334,-1.2829181203
-0.4092107239,0.7018692086,-1.278856217,0.9594354334,0.5669903078
-0.4092107239,0.6944564784,-0.6137046431,0.4691879364,-0.4970396016
-0.4092107239,0.680137338,-1.4451441105,0.9202156336,-1.3545984955
-0.4092107239,0.6585891548,-1.1125683236,-0.5309169575,-0.2124430228
-0.4092107239,0.6585891548,-0.9462804301,-0.7466258562,-0.2124430228
-0.4092107239,0.6585891548,-1.611432004,1.4104631307,-0.9965924254
-0.4100787255,0.5819062965,-1.4451441105,1.2928037314,-0.8536664501
-0.4092107239,0.5227137515,-0.6137046431,1.0182651331,-0.5682865055
-0.4092107239,0.4785757885,-0.7799925366,-1.4133624521,0.2132834426
-0.4092107239,0.4662542086,-0.7799925366,1.194754232,-0.6395725991
-0.4092107239,0.4655529597,-0.9462804301,1.685001729,0.3548820526
-0.4092107239,0.4776989875,-0.9462804301,1.5085126301,0.3548820526
-0.4092107239,0.4805172449,-0.4474167497,0.3123087373,-0.4258318443
-0.4092107239,0.4806075619,-1.1125683236,1.2339740317,-1.4263185388
-0.4092107239,0.4985885684,-0.9462804301,1.351633431,-0.7108979256
-0.4092107239,0.5089279945,-0.9462804301,-1.3545327525,0.1424260789
-0.4092107239,0.5098155919,-0.9462804301,-1.2368733532,0.1424260789
-0.4092107239,0.511664206,-1.1125683236,1.7438314286,-1.4980782942
-0.4092107239,0.511664206,-1.278856217,1.351633431,-0.7822625282
-0.4092107239,0.5109305675,-0.9462804301,1.0182651331,0.6376159853
-0.4092107239,0.5074901733,-1.4451441105,1.4692928303,-0.9251097347
-0.4092107239,0.506289839,-0.7799925366,-0.5701367573,-0.1413914229
-0.4092107239,0.506289839,-0.7799925366,-0.5701367573,-0.1413914229
-0.4092107239,0.5051038729,-1.278856217,0.5868473357,0.7082031956
-0.4092107239,0.5051038729,-0.7799925366,-0.6877961566,0.0005950224
-0.4092107239,0.5037756959,-0.7799925366,-0.9623347549,0.0005950224
-0.4092107239,0.5037756959,-1.4451441105,1.7438314286,-1.1396761992
-0.4092107239,0.5037756959,-1.611432004,-1.6879010505,-1.1396761992
-0.4092107239,0.5013213668,-0.9462804301,-0.9035050552,-0.0703787554
-0.4092107239,0.5013213668,-0.9462804301,-0.7466258562,-0.0703787554
-0.4092107239,0.5013213668,-1.278856217,0.6848968351,0.7787519807
-0.4092107239,0.5032127326,-1.4451441105,1.351633431,-1.0681145657
-0.4092107239,0.5032127326,-0.9462804301,1.5673423297,0.2841020864
-0.4092107239,0.5032127326,-1.611432004,1.5673423297,-1.2112773695
-0.4092107239,0.5032127326,-1.7777198975,1.5085126301,-1.2112773695
-0.4092107239,0.5032127326,-0.6137046431,-0.1387189599,-0.2835335978
-0.4092107239,0.5032127326,-0.6137046431,-0.3544278586,-0.2835335978
-0.4092107239,0.5032127326,-1.1125683236,1.685001729,0.4963261212
-0.4092107239,0.5031957067,-1.1125683236,1.5673423297,0.4963261212
-0.4092107239,0.5030940356,-0.7799925366,-1.0211644545,0.071529953
-0.4092107239,0.5032127326,-0.6137046431,0.037770139,-0.3546631907
-0.4092107239,0.4966350504,-0.9462804301,1.4692928303,0.4256233835
-0.4092107239,0.4941056273,-1.611432004,1.7438314286,-1.2829181203
-0.4092107239,0.4677891465,-0.9462804301,1.2928037314,0.5669903078
-0.4092107239,0.4677891465,-0.4474167497,0.6260671354,-0.4970396016
-0.4092107239,0.4608816331,-0.4474167497,0.528017636,-0.4970396016
-0.4092107239,0.4199518252,-1.278856217,1.0182651331,-1.3545984955
-0.4092107239,0.4083841522,-0.6137046431,-0.5309169575,-0.2124430228
-0.4092107239,0.4083841522,-0.6137046431,-0.4720872579,-0.2124430228
-0.4092107239,0.3864024667,-1.278856217,-1.6879010505,-0.9965924254
-0.4092107239,0.340468817,-0.7799925366,-1.1780436536,1.9722425143
-0.4092107239,0.2883569832,-1.1125683236,1.5085126301,-0.8536664501
-0.4103267069,0.2436075335,-0.4474167497,1.1359245323,-0.5682865055
-0.4103267069,0.2436075335,-0.7799925366,-0.0210595606,1.7624236099
-0.4139540378,0.2207185238,-0.6137046431,-1.2957030529,0.2132834426
-0.4139540378,0.2207185238,-0.6137046431,1.0182651331,-0.6395725991
-0.4139540378,0.2087044807,-0.6137046431,1.5085126301,-0.6395725991
-0.4139540378,0.2087044807,-1.1125683236,0.1946493381,1.6223553823
-0.4150938051,0.1850923525,-1.1125683236,0.4691879364,1.6223553823
-0.4150938051,0.184350647,-0.7799925366,-1.4133624521,0.3548820526
-0.4150938051,0.1548741715,-0.2811288562,0.528017636,-0.4258318443
-0.4150938051,0.1548741715,-0.2811288562,0.6848968351,-0.4258318443
-0.4150938051,0.1548741715,-0.9462804301,1.685001729,-1.4263185388
-0.4150938051,0.1461615518,-0.6137046431,1.5085126301,-0.7108979256
-0.4142910307,0.1046297499,-1.278856217,1.4104631307,0.8492623823
-0.4139540378,0.0961188693,-1.278856217,1.2339740317,0.8492623823
-0.4139540378,0.0961188693,-0.9462804301,0.7437265347,1.5522644585
-0.4139540378,0.0843723385,-0.9462804301,0.9202156336,1.5522644585
-0.4139540378,0.0843723385,-0.4474167497,-1.0211644545,0.1424260789
-0.4139540378,0.0578304819,-0.6137046431,-1.2368733532,-1.4980782942
-0.4139540378,0.0510761477,-0.6137046431,-1.1780436536,-1.4980782942
-0.4139540378,0.0510761477,-0.6137046431,-1.6879010505,-0.7822625282
-0.4139540378,0.0459876897,-1.1125683236,-1.5702416512,0.6376159853
-0.4139540378,0.0461612893,-1.1125683236,-1.4525822519,-0.9251097347
-0.4139540378,0.0528690244,-0.2811288562,-0.1387189599,-0.1413914229
-0.4139540378,0.0528690244,-0.4474167497,0.0769899388,-0.1413914229
-0.4139540378,0.0528690244,-1.1125683236,1.1359245323,0.7082031956
-0.4139540378,0.0696814416,-0.9462804301,0.9594354334,1.4119687858
-0.4139540378,0.0724654582,-0.9462804301,1.0770948327,1.4119687858
-0.4139540378,0.0729167254,-0.4474167497,-0.3544278586,0.0005950224
-0.4139540378,0.077760728,-1.278856217,-1.4525822519,-1.1396761992
-0.4139540378,0.0893243181,-0.9462804301,0.9202156336,1.4821356067
-0.4139540378,0.0893243181,-0.2811288562,-0.3544278586,-0.0703787554
-0.4139540378,0.0913782143,-0.2811288562,-0.3544278586,-0.0703787554
-0.4139540378,0.0903787777,-1.278856217,1.4692928303,0.7787519807
-0.4139540378,0.0903787777,-0.2811288562,0.3515285371,1.8324009955
-0.4139540378,0.0846741003,-1.278856217,1.351633431,1.130920988
-0.4139540378,0.0846741003,-1.278856217,-1.3545327525,-1.0681145657
-0.4139540378,0.083847965,-0.6137046431,-1.3545327525,0.2841020864
-0.4139540378,0.083813202,-0.6137046431,-1.4525822519,0.2841020864
-0.4139540378,0.083813202,-1.4451441105,-1.2368733532,-1.2112773695
-0.4139540378,0.083813202,-0.2811288562,0.1358196384,-0.2835335978
-0.4139540378,0.083813202,-1.1125683236,1.685001729,0.4963261212
-0.4139540378,0.083813202,-0.6137046431,-0.2955981589,1.9023406167
-0.4139540378,0.083813202,-1.278856217,1.351633431,1.2012400972
-0.4139540378,0.083813202,-0.4474167497,-0.8054555558,0.071529953
-0.4139540378,0.083813202,-0.4474167497,-0.6877961566,0.071529953
-0.4139540378,0.083813202,-0.9462804301,0.4103582368,1.6924084191
-0.4139540378,0.0869576388,-0.9462804301,0.4103582368,1.6924084191
-0.4139540378,0.0869576388,-0.2811288562,0.3123087373,-0.3546631907
-0.4139540378,0.0869576388,-0.9462804301,-1.6290713508,0.4256233835
-0.4139540378,0.0844334116,-0.9462804301,1.1359245323,1.3417639548
-0.4139540378,0.083813202,-1.278856217,-1.1780436536,-1.2829181203
-0.4139540378,0.083813202,-1.1125683236,1.5085126301,0.5669903078
-0.4139540378,0.083813202,-0.2811288562,0.861385934,-0.4970396016
-0.4139540378,0.083813202,-0.2811288562,0.9202156336,-0.4970396016
-0.4139540378,0.083813202,-1.278856217,-1.5702416512,-1.3545984955
-0.4139540378,0.0857045678,-0.2811288562,0.0769899388,-0.2124430228
-0.4139540378,0.0857045678,-1.1125683236,-1.7271208502,-0.9965924254
-0.4139540378,0.0857045678,-1.278856217,1.4104631307,0.9197344422
-0.4139540378,0.0857045678,-0.6137046431,-0.6877961566,1.9722425143
-0.4139540378,0.0857045678,-0.6137046431,-0.9035050552,1.9722425143
-0.4139540378,0.0857045678,-1.1125683236,1.0182651331,1.2715210723
-0.4139540378,0.0762481897,-0.9462804301,-1.4525822519,-0.8536664501
-0.4139540378,0.0754005379,-0.9462804301,-1.5114119515,-0.8536664501
-0.4139540378,0.0754005379,-1.278856217,1.4692928303,1.0605637035
-0.4139540378,0.0688241843,-0.4474167497,1.1359245323,-0.5682865055
-0.4139540378,0.0421619624,-0.4474167497,0.2534790377,1.7624236099
-0.4139540378,0.0421619624,-1.278856217,1.4104631307,0.990168202
-0.4139540378,-0.0056451312,-0.4474167497,-1.1388238538,0.2132834426
-0.4139540378,-0.0168098437,-0.4474167497,1.351633431,-0.6395725991
-0.4139540378,-0.066163786,-0.7799925366,0.9202156336,1.6223553823
-0.4139540378,-0.0809906587,-0.7799925366,0.528017636,1.6223553823
-0.4139540378,-0.0809906587,-0.7799925366,-1.5114119515,0.3548820526
-0.4139540378,-0.1016818809,-0.2811288562,0.6848968351,-0.4258318443
-0.4139540378,-0.1412488442,-0.9462804301,-1.0799941542,-1.4263185388
-0.4139540378,-0.1424401192,-0.9462804301,-1.2957030529,-1.4263185388
-0.4139540378,-0.1424401192,-0.4474167497,1.5085126301,-0.7108979256
-0.4139540378,-0.1751029327,-1.278856217,1.0770948327,0.8492623823
-0.4139540378,-0.1849897827,-0.6137046431,1.1359245323,1.5522644585
-0.4134228748,-0.2130653166,-0.2811288562,-0.8446753556,0.1424260789
-0.4134228748,-0.2130653166,-0.7799925366,-1.2368733532,-1.4980782942
-0.4129526556,-0.2527091338,-0.6137046431,-1.6879010505,-0.7822625282
-0.4129526556,-0.262998392,-1.278856217,-1.3545327525,0.6376159853
-0.4129526556,-0.2633720793,-1.1125683236,-1.4133624521,0.6376159853
-0.4129526556,-0.2633720793,-1.1125683236,-1.2957030529,-0.9251097347
-0.4129526556,-0.2777713593,-1.1125683236,-0.6877961566,-0.9251097347
-0.4139540378,-0.313355128,-0.2811288562,0.037770139,-0.1413914229
-0.4139540378,-0.3148413093,-1.278856217,1.7438314286,0.7082031956
-0.4139540378,-0.3517272585,-0.7799925366,1.5085126301,1.4119687858
-0.4139540378,-0.3517272585,-0.2811288562,-0.3544278586,0.0005950224
-0.4139540378,-0.3517272585,-0.2811288562,-0.4720872579,0.0005950224
-0.4139540378,-0.3643691252,-1.4451441105,1.685001729,-1.1396761992
-0.4129526556,-0.4029529228,-0.6137046431,1.194754232,1.4821356067
-0.4129526556,-0.4036740018,-0.2811288562,-0.2955981589,-0.0703787554
-0.4129526556,-0.4109590232,-0.4474167497,-0.0798892603,-0.0703787554
-0.4129526556,-0.4109590232,-1.278856217,1.5673423297,0.7787519807
-0.4129526556,-0.4179876639,-0.2811288562,0.3123087373,1.8324009955
-0.4129526556,-0.4067354289,-1.4451441105,1.5085126301,-1.0681145657
-0.4129526556,-0.4062270984,-0.6137046431,-1.4133624521,0.2841020864
-0.4129526556,-0.3951179926,-1.7777198975,1.7438314286,-1.2112773695
-0.4129526556,-0.3951179926,-0.4474167497,0.3515285371,-0.2835335978
-0.4129526556,-0.3914466116,-0.2811288562,0.4103582368,-0.2835335978
-0.4129526556,-0.3833434654,-1.278856217,-1.2368733532,0.4963261212
-0.4129526556,-0.3821489136,-0.2811288562,-0.4132575582,1.9023406167
-0.4129526556,-0.382016529,-0.2811288562,0.5868473357,1.9023406167
-0.4129526556,-0.3802575478,-0.2811288562,-0.5701367573,0.071529953
-0.4129526556,-0.3802575478,-0.2811288562,-0.5701367573,0.071529953
-0.4129526556,-0.3802575478,-0.6137046431,0.528017636,1.6924084191
-0.4129526556,-0.3811994706,-0.6137046431,0.8025562344,1.6924084191
-0.4129526556,-0.3811994706,-0.4474167497,0.528017636,-0.3546631907
-0.4129526556,-0.3811994706,-1.1125683236,-1.5702416512,0.4256233835
-0.4129526556,-0.3821489136,-1.1125683236,1.6261720293,1.3417639548
-0.4129526556,-0.3821489136,-1.1125683236,1.4692928303,1.3417639548
-0.4129526556,-0.3821489136,-1.278856217,-1.6290713508,-1.2829181203
-0.4129526556,-0.3821489136,-1.278856217,-1.7271208502,0.5669903078
-0.4129526556,-0.3821489136,-0.4474167497,0.6848968351,-0.4970396016
-0.4129526556,-0.3821489136,-0.4474167497,0.861385934,-0.4970396016
-0.4129526556,-0.3821489136,-1.1125683236,-1.6879010505,-1.3545984955
-0.4129526556,-0.3821489136,-0.2811288562,0.1946493381,-0.2124430228
-0.4129526556,-0.3840401666,-1.278856217,-1.0799941542,-0.9965924254
-0.4129526556,-0.3840401666,-1.278856217,-0.9035050552,-0.9965924254
-0.4129526556,-0.3840401666,-1.278856217,1.685001729,0.9197344422
-0.4129526556,-0.3827004676,-0.2811288562,0.037770139,1.9722425143
-0.4129526556,-0.3821489136,-1.278856217,-1.6879010505,1.2715210723
-0.4129526556,-0.3821489136,-0.9462804301,-1.4525822519,-0.8536664501
-0.4129526556,-0.3821489136,-1.278856217,1.5673423297,1.0605637035
-0.4129526556,-0.3821489136,-0.4474167497,1.2339740317,-0.5682865055
-0.4129526556,-0.3821489136,-0.4474167497,0.528017636,1.7624236099
-0.4129526556,-0.3821489136,-1.278856217,1.5673423297,0.990168202
-0.4129526556,-0.3821489136,-0.6137046431,-1.1388238538,0.2132834426
-0.4129526556,-0.3821489136,-0.6137046431,1.0770948327,-0.6395725991
-0.4129526556,-0.3821489136,-0.6137046431,1.351633431,-0.6395725991
-0.4129526556,-0.3821489136,-0.6137046431,0.7437265347,1.6223553823
-0.4129526556,-0.3821489136,-1.1125683236,-1.4133624521,0.3548820526
-0.4129526556,-0.3821489136,-0.9462804301,-1.0211644545,0.3548820526
-0.4129526556,-0.3821489136,-0.4474167497,0.6848968351,-0.4258318443
-0.4118153887,-0.3869707913,-0.9462804301,-1.6290713508,-1.4263185388
-0.4118780879,-0.3875391728,-0.6137046431,1.2339740317,-0.7108979256
-0.4125731718,-0.3938396921,-0.6137046431,-1.6879010505,-0.7108979256
-0.4129526556,-0.4134818481,-1.278856217,1.2928037314,0.8492623823
-0.4129526556,-0.4134818481,-0.6137046431,0.9202156336,1.5522644585
-0.4129526556,-0.4555234196,-0.6137046431,-0.8054555558,0.1424260789
-0.4129526556,-0.4555234196,-0.7799925366,-1.1388238538,-1.4980782942
-0.4129526556,-0.4710383917,-0.7799925366,-1.6290713508,-0.7822625282
-0.4129526556,-0.5183871149,-1.278856217,1.5085126301,0.6376159853
-0.4129526556,-0.5289078527,-1.278856217,-1.1388238538,-0.9251097347
-0.4129526556,-0.5812357638,-0.4474167497,0.2534790377,-0.1413914229
-0.4129526556,-0.5955158388,-1.1125683236,1.4104631307,1.4119687858
-0.4129526556,-0.6381036927,-0.6137046431,-0.4720872579,0.0005950224
-0.4129526556,-0.6381036927,-1.7777198975,1.0770948327,-1.1396761992
-0.4123254986,-0.6711693299,-0.9462804301,1.194754232,1.4821356067
-0.4123254986,-0.6711693299,-1.1125683236,1.4104631307,1.4821356067
-0.4118153887,-0.7111157437,-0.4474167497,0.3515285371,1.8324009955
-0.4118153887,-0.7320030951,-1.9440077909,-1.7271208502,-1.0681145657
-0.4118153887,-0.7725922924,-1.1125683236,-1.5114119515,0.2841020864
-0.4118153887,-0.7725922924,-1.278856217,1.1359245323,-1.2112773695
-0.4118153887,-0.7873014276,-0.6137046431,0.0769899388,-0.2835335978
-0.4118153887,-0.8226823426,-1.4451441105,-1.4525822519,0.4963261212
-0.4118153887,-0.8521479046,-0.6137046431,0.2534790377,1.9023406167
-0.4118153887,-0.8521479046,-0.6137046431,0.528017636,1.9023406167
-0.4118153887,-0.8604628831,-0.7799925366,-0.9035050552,0.071529953
-0.4118153887,-0.8749203959,-0.9462804301,0.6848968351,1.6924084191
-0.4118153887,-0.8746982985,-0.7799925366,0.4691879364,-0.3546631907
-0.4118153887,-0.8738550779,-1.278856217,1.7438314286,0.4256233835
-0.4118153887,-0.8667931196,-0.9462804301,0.8025562344,-1.2829181203
-0.4118153887,-0.8491936838,-0.9462804301,0.4691879364,-0.4970396016
